ID,conversation_id_str,created_at,favorite_count,full_text,id_str,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,translated_text,sentiment
355,1.81E+18,Tue Jul 02 15:51:19 +0000 2024,0,ratatouille dolls @ chumchumgrocery last christmas JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/_yourpp/status/1808166571954917831,1.42E+18,_yourpp,ratatouille dolls @ chumchum grocery last christmas JAEMIN PHOTOGRAPHER DEBUT,Positive
356,1.81E+18,Tue Jul 02 18:28:16 +0000 2024,0,재민 나르시시즘 전시회 엠디 대리구매 3일 4시 6시 방문 스페셜 리미티드 포토북 5 0 이외 0 2 품절시 바로 전액 환불 해드려요 반택 준등기 0 2 엔시티 엔시티드림 사진회 nct nctdream 마크 런쥔 제노 해찬 재민 천러 지성 굿즈 대리구매 Jaemin Narcissism special photobook limited,1.81E+18,ko,0,1,0,https://x.com/yangdo_7012/status/1808206069715685886,1.69E+18,yangdo_7012,Jaemin Narcissism Exhibition MD Proxy Purchase Visit 3 days at 4pm 6pm Special limited photo book 5 0 Other than 0 2 If out of stock we will give you a full refund right away Bantag semi-registration 0 2 NCT NCT Dream Photo Society nct nctdream Mark Renjun Zeno Haechan Jaemin Chenle Jisung Proxy purchase of goods Jaemin Narcissism special photobook limited,Neutral
357,1.81E+18,Tue Jul 02 13:41:51 +0000 2024,1,มีความสุขทุกครั้งที่ได้เห็นแจมินทำในสิ่งที่ชอบ แล้วก้อยิ่งมีความสุขมากขึ้นไปอีกที่ได้เห็นแจมินประสบความสำเร็จจากการทำในสิ่งที่ชอบ ภูมิใจง่ะ คุณช่างภาพ นา แจมิน เก่งที่สุดเลย JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,0,https://x.com/homiepleased/status/1808133989674410172,1.05E+18,homiepleased,I'm happy every time I see Jaemin do what he likes. And I'm even happier to see Jaemin succeed doing what he likes. I'm proud of you. Photographer Na Jaemin is the best. JAEMIN PHOTOGRAPHER DEBUT,Positive
358,1.81E+18,Tue Jul 02 23:05:38 +0000 2024,1,DAY 4 NARCISSISM JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,11,0,https://x.com/nanarisjae/status/1808275871855530118,1.60E+18,nanarisjae,DAY 4 NARCISSISM JAEMIN PHOTOGRAPHER DEBUT,Positive
359,1.81E+18,Tue Jul 02 14:55:59 +0000 2024,1,รีวิวกดบัตรงาน NARCISSISM JAEMIN 1st PHOTO EXHIBITION ที่ผ่านมาค่า จ่ายเงินผ่าน 1 ใบ มีกดได้แต่ตัดเงินไม่ผ่านอีกหลายใบเลยค่ะ เสียดายมาก ‍ NOT FOR SALE,1.81E+18,th,0,0,0,https://x.com/dawipeach26_2/status/1808152648711053417,1.65E+18,dawipeach26_2,"Review of pressing the card for NARCISSISM JAEMIN 1st PHOTO EXHIBITION. In the past, I paid for 1 card. I was able to press it, but the money was not deducted for many others. Very disappointing. ‍ NOT FOR SALE",Positive
360,1.81E+18,Tue Jul 02 23:28:58 +0000 2024,0,DAY 5 NARCISSISM JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,5,0,https://x.com/niezjaemine/status/1808281744682147933,1.67E+18,niezjaemine,DAY 5 NARCISSISM JAEMIN PHOTOGRAPHER DEBUT,Positive
361,1.81E+18,Tue Jul 02 10:47:25 +0000 2024,0,ชอบ mood tone คลิปที่แอคอฟชลงมาก ดนตรีประกอบน่ารักอะ สบาย ๆ เหมือนกำลังจะออกไปวิ่งเล่นกับเพื่อน ตอนสาย ๆ ของวัน JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,2,https://x.com/hotlikemaysa/status/1808090090939482592,8.74E+17,hotlikemaysa,"I like the mood tone of the clip where the acoustic is very cool. The music is cute and relaxing, like going out to run and play with friends in the late morning of the day. JAEMIN PHOTOGRAPHER DEBUT",Positive
362,1.81E+18,Tue Jul 02 13:07:05 +0000 2024,3,หิ้วเกิน นิทรรศการแจมิน Sticker jaemin jeno Eco bag sunset collage,1.81E+18,et,0,0,1,https://x.com/maydayeh/status/1808125240301834493,8.79E+17,maydayeh,Carrying more than Jaemin exhibition Sticker jaemin jeno Eco bag sunset collage,Positive
363,1.81E+18,Tue Jul 02 13:11:05 +0000 2024,1,ถุงพลาสติก นิทรรศการแจมิน narcissism ใบละ 13 ค่าส่ง 30 ใส่กล่อง พับเป็นทบเล็กๆ นัดรับ สยาม 7 7 เซ็นปิ่น 8 7 plastic bag,1.81E+18,th,1,2,0,https://x.com/maydayeh/status/1808126246041313611,8.79E+17,maydayeh,"Plastic bag, Jaemin Narcissism exhibition, 13 each, shipping fee 30, put in a box, folded into small folds, make an appointment to pick up, Siam 7 7 Zen Pin 8 7 plastic bag",Positive
364,1.81E+18,Tue Jul 02 12:42:28 +0000 2024,284,NARCISSISM どの写真も映像も愛に溢れてた,1.81E+18,ja,1,0,32,https://x.com/EMI_NANA_HOLIC/status/1808119047177003481,1.54E+18,EMI_NANA_HOLIC,NARCISSISM Every photo and video was full of love,Positive
365,1.81E+18,Tue Jul 02 11:28:58 +0000 2024,0,‍⬛ day 4 JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/jederojaemitke/status/1808100549407252983,1.30E+18,jederojaemitke,‍⬛ day 4 JAEMIN PHOTOGRAPHER DEBUT,Positive
366,1.81E+18,Tue Jul 02 12:58:07 +0000 2024,0,‍,1.81E+18,qme,0,0,0,https://x.com/Smiyang2/status/1808122982881284098,1.78E+18,Smiyang2,‍,Neutral
367,1.81E+18,Tue Jul 02 12:31:58 +0000 2024,2,JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/bluejnp/status/1808116403045843173,1.01E+18,bluejnp,JAEMIN PHOTOGRAPHER DEBUT,Positive
368,1.81E+18,Tue Jul 02 13:19:10 +0000 2024,0,พรี NARCISSISM JAEMIN 1st PHOTO EXHIBITION OFFICIAL MD รอบออนไลน์ มัดจำ50 รวมภาษี ไม่ลงevent เริ่มส่ง สค กย Special Photobookปกชมพู LP ster set Eco bag Tshirt Hoodie ส่งกลับ สั่งทางDM,1.81E+18,et,0,0,0,https://x.com/shopshopnumber1/status/1808128282170114471,1638132096,shopshopnumber1,"Pre-order NARCISSISM JAEMIN 1st PHOTO EXHIBITION OFFICIAL MD online round, deposit 50 including tax, no event, start sending Aug. September Special Photobook pink cover LP ster set Eco bag Tshirt Hoodie send back order via DM",Positive
369,1.81E+18,Tue Jul 02 13:24:45 +0000 2024,1,OPEN PO JAEMIN MD NARCISSISM Special Photobook dp 750k Photobook Magazine dp 390k LP Poster dp 200k Card Cover Sticker dp 50k Postcard dp 30k Eco bag dp 450k badge dp 90k tshirt dp 450k zipup hoodie dp 850k surabaya est bersih ina packing,1.81E+18,tl,0,1,0,https://x.com/jiteonjae/status/1808129687782351318,1.30E+18,jiteonjae,OPEN PO JAEMIN MD NARCISSISM Special Photobook dp 750k Photobook Magazine dp 390k LP Poster dp 200k Card Cover Sticker dp 50k Postcard dp 30k Eco bag dp 450k badge dp 90k tshirt dp 450k zipup hoodie dp 850k surabaya est bersih ina packing,Positive
370,1.81E+18,Tue Jul 02 13:37:22 +0000 2024,361,NARCISSISM 映像の質感がすごくすごく良かった ジェミンがみていた景色を 一緒にみてるような感じがした,1.81E+18,ja,1,0,35,https://x.com/EMI_NANA_HOLIC/status/1808132860307820643,1.54E+18,EMI_NANA_HOLIC,"NARCISSISM The texture of the video was very, very good. It felt like I was watching the scenery that Jaemin was watching together.",Positive
371,1.81E+18,Tue Jul 02 10:47:50 +0000 2024,0,JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/w34145/status/1808090198305395110,2937773216,w34145,JAEMIN PHOTOGRAPHER DEBUT,Positive
372,1.81E+18,Tue Jul 02 13:07:56 +0000 2024,1,มะวานผมฟังแจมพูดอิ้ง วันนี้ฟังเกา กับจีน พรุ่งนี้จะไปฟังพูดญป ตื่นเต้นไม่ไหวแนะ คนเก่งของพส JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,1,https://x.com/juumarn/status/1808125456534958162,314344646,juumarn,I used to listen to Jam Phut Ing. Today I listened to Gao and Chinese. Tomorrow I'm going to listen to Japanese speaking. I can't help but be excited. Recommend the talented person of PS JAEMIN PHOTOGRAPHER DEBUT,Positive
373,1.81E+18,Tue Jul 02 13:27:12 +0000 2024,3,여자들이 영원히 멈춰서는 구간,1.81E+18,ko,0,0,0,https://x.com/Smiyang2/status/1808130303221027172,1.78E+18,Smiyang2,The section where women stop forever,Positive
374,1.81E+18,Tue Jul 02 13:33:26 +0000 2024,1,NARCISSISM JAEMIN PHOTO EXHIBITION MD รอบEvent หากมีการจัดส่งจะแจ้งให้ทราบอีกครั้ง,1.81E+18,und,0,1,1,https://x.com/chabububb/status/1808131871353852167,1.04E+18,chabububb,"NARCISSISM JAEMIN PHOTO EXHIBITION MD Event round. If there is delivery, we will notify you again.",Positive
375,1.81E+18,Tue Jul 02 11:08:19 +0000 2024,0,OPEN PO MD JAEMIN NARCISSISM [OFFLINE ONLINE] Special photobook limited pre order 1 180K DP 850K est 1 8kg Photobook magazine ver 485K DP 425K est 350 gr Lp ster 295K DP 240K Card cover sticker 85K DP 70K Postcard 55K DP 45K Shipta Bersih ina jaktim,1.81E+18,de,1,1,0,https://x.com/serbahura_id2/status/1808095351498592768,1.36E+18,serbahura_id2,OPEN PO MD JAEMIN NARCISSISM [OFFLINE ONLINE] Special photobook limited pre order 1 180K DP 850K est 1 8kg Photobook magazine ver 485K DP 425K est 350 gr Lp ster 295K DP 240K Card cover sticker 85K DP 70K Postcard 55K DP 45K Shipta Bersih ina jaktim,Neutral
376,1.81E+18,Tue Jul 02 11:11:42 +0000 2024,0,PLEASE delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/jnyupies/status/1808096202908656089,1.60E+18,jnyupies,PLEASE delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,Positive
377,1.81E+18,Tue Jul 02 13:08:38 +0000 2024,0,So proud of you Na Jaemin semoga dijauhkan dari setan setan yang berkeliaran disini ya sehat sehat terus lancar semua urusannya JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,in,0,0,0,https://x.com/ellyuuuu_/status/1808125632330490290,1.72E+18,ellyuuuu_,"So proud of you, Na Jaemin, hopefully you will be kept away from the demons that roam around here, stay healthy and all your affairs will run smoothly JAEMIN PHOTOGRAPHER DEBUT",Positive
378,1.81E+18,Tue Jul 02 12:24:26 +0000 2024,33,rt like mention for best Photographer Na Jaemin pls JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,20,43,https://x.com/tonyjaem/status/1808114506247426065,2290414357,tonyjaem,rt like mention for best Photographer Na Jaemin pls JAEMIN PHOTOGRAPHER DEBUT,Positive
379,1.81E+18,Tue Jul 02 12:45:32 +0000 2024,0,[Open order] Narcissism Jaemin 1st Photo E hibition MD LP Poster Set Haechan ver est 295 gr avail Photobook Magazine ver Event Book Signing est 525 gr avail bandung packing adm shopee ‍ cicilan dp sampai 8 7 wts want to sell lfb nct dream,1.81E+18,en,0,1,0,https://x.com/Jiefines/status/1808119817163231594,2207003312,Jiefines,[Open order] Narcissism Jaemin 1st Photo E hibition MD LP Poster Set Haechan ver est 295 gr avail Photobook Magazine ver Event Book Signing est 525 gr avail bandung packing adm shopee ‍ cicilan dp sampai 8 7 wts want to sell lfb nct dream,Neutral
380,1.81E+18,Tue Jul 02 12:44:00 +0000 2024,0,PROXY NCT DREAM JAEMIN NARCISSISM check for fees and user guide domestic shipping korea and ww paypal and wise ONLY wts 양도,1.81E+18,en,0,1,0,https://x.com/wendyproxy/status/1808119430825849081,1.28E+18,wendyproxy,PROXY NCT DREAM JAEMIN NARCISSISM check for fees and user guide domestic shipping korea and ww paypal and wise ONLY wts 양도,Neutral
381,1.81E+18,Tue Jul 02 09:37:57 +0000 2024,18,전시회 너무 조아따ෆ 인터뷰에서 했던 말처럼 정말 다 티가 나더라구 재민이가 멤버들을 얼마나 사랑하는지 넘치는 사랑을 내 눈에도 가득 담아올 수 있어서 기쁘고 행복하고 감동되 리미티드 포토북도 겟겟ㅋㅋ 한장한장 아껴봐야지˃ᴗ˂,1.81E+18,ko,0,0,5,https://x.com/eternal_7dream/status/1808072609793560626,1.37E+18,eternal_7dream,"The exhibition was so small. Just like what I said in the interview, everything was really evident. I'm so happy and touched that I was able to fill my eyes with Jaemin's overflowing love for the members. I'm going to get the limited photo book too haha. I'll save each and every one of them.˃ ᴗ˂",Positive
382,1.81E+18,Tue Jul 02 10:04:52 +0000 2024,575,𝐓𝐡𝐞 𝐃𝐫𝐞𝐚𝐦 𝐒𝐡𝐨𝐰 𝟑 𝐢𝐧 𝐌𝐚𝐧𝐢𝐥𝐚 𝐃𝐑𝐄𝐀𝐌 𝐒𝐂𝐀𝐏𝐄 a NARCISSISM SET fan suprt by ౨ৎ August 10 11 2024 ౨ৎ limited qty 1 1 ౨ৎ mbf like rt ౨ৎ e act location time TBA,1.81E+18,en,9,2,462,https://x.com/_vianaechan/status/1808079385419043313,1.63E+18,_vianaechan,𝐓𝐡𝐞 𝐃𝐫𝐞𝐚𝐦 𝐒𝐡𝐨𝐰 𝟑 𝐢𝐧 𝐌𝐚𝐧𝐢𝐥𝐚 𝐃𝐑𝐄𝐀𝐌 𝐒𝐂𝐀𝐏𝐄 a NARCISSISM SET fan support by ౨ৎ August 10 11 2024 ౨ৎ limited qty 1 1 ౨ৎ mbf like rt ౨ৎ e act location time TBA,Neutral
384,1.81E+18,Tue Jul 02 09:45:15 +0000 2024,84,WOW he s looks like a boyfriend JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,2,1,27,https://x.com/dailyjaeminn_/status/1808074448404181174,1.79E+18,dailyjaeminn_,WOW he s looks like a boyfriend JAEMIN PHOTOGRAPHER DEBUT,Positive
385,1.81E+18,Tue Jul 02 10:21:53 +0000 2024,1,JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,1,https://x.com/whatttp/status/1808083666792599588,1.12E+18,whatttp,JAEMIN PHOTOGRAPHER DEBUT,Positive
386,1.81E+18,Tue Jul 02 09:38:49 +0000 2024,0,ใครมีกำลังเงินก็อุดหนุนแจมินกันเยอะๆ เผื่อแจมินจะมีเงินไปจ้างคนปั้น 3D มาทำ virtual e hibition JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,0,https://x.com/cassieast_girl/status/1808072828924616764,207917147,cassieast_girl,Anyone who has money should support Jaemin a lot. In case Jaemin has money to hire a 3D sculptor to do virtual e hibition JAEMIN PHOTOGRAPHER DEBUT,Positive
387,1.81E+18,Tue Jul 02 10:27:58 +0000 2024,0,Pls delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/nahyuckthinkers/status/1808085196983468364,1.30E+18,nahyuckthinkers,Pls delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,Positive
388,1.81E+18,Tue Jul 02 09:27:33 +0000 2024,0,proud proud proud of youu JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/najee813/status/1808069994770751810,1.79E+18,najee813,proud proud proud of you JIMIN PHOTOGRAPHER DEBUT,Positive
389,1.81E+18,Tue Jul 02 10:02:53 +0000 2024,0,JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/jellydinos/status/1808078885671915926,8.76E+17,jellydinos,JAEMIN PHOTOGRAPHER DEBUT,Positive
390,1.81E+18,Tue Jul 02 09:57:09 +0000 2024,0,Please delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,1,0,0,https://x.com/mypinkki/status/1808077442789302397,1.70E+18,mypinkki,Please delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,Positive
391,1.81E+18,Tue Jul 02 10:38:39 +0000 2024,0,Please delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/urockstar200/status/1808087887067730073,2423749908,urockstar200,Please delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,Positive
392,1.81E+18,Tue Jul 02 09:57:18 +0000 2024,0,also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/jenostern/status/1808077478654771576,1.62E+18,jenostern,also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,Positive
393,1.81E+18,Tue Jul 02 10:34:18 +0000 2024,0,Please delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,3,https://x.com/jeongbrink/status/1808086791876235461,1.60E+18,jeongbrink,Please delete also pls take a note to dont re edit the picture he edited it with his own and ured his love on it just please respect and appreciate his hard work JAEMIN PHOTOGRAPHER DEBUT,Positive
394,1.81E+18,Tue Jul 02 10:07:00 +0000 2024,1,jaemin wrote terima kasih in his own handwriting on his narcissism photobook thank you jaemin i hope indonesia always gives you amazing and happy memories all the time no matter what,1.81E+18,en,0,0,0,https://x.com/fullofsunhc/status/1808079922675524058,1.60E+18,fullofsunhc,jaemin wrote terima kasih in his own handwriting on his narcissism photobook thank you jaemin i hope indonesia always gives you amazing and happy memories all the time no matter what,Positive
395,1.81E+18,Tue Jul 02 09:54:52 +0000 2024,0,Card coverเจโน่หมดแน้ว JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,3,https://x.com/juumarn/status/1808076868018753706,314344646,juumarn,Card cover Jeno is out of stock JAEMIN PHOTOGRAPHER DEBUT,Positive
396,1.81E+18,Tue Jul 02 09:55:51 +0000 2024,0,วันที่ 4 แล้ว ไม่ขออะไรมากแต่ทุกคนอย่าลืมติดแท็กกันเน้ ใครเห็นทวิตนี้ขอคนละ 1 รี 1 เมนชั่นหน่อยนะคั JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,0,https://x.com/melloJJ_/status/1808077115348181273,9.12E+17,melloJJ_,"It's day 4. I don't want to ask for much, but everyone, don't forget to tag each other. Whoever sees this tweet, please give each person 1 comment and 1 comment. JAEMIN PHOTOGRAPHER DEBUT",Positive
397,1.81E+18,Tue Jul 02 09:47:46 +0000 2024,0,JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,1,0,https://x.com/sslm_na13/status/1808075082558067101,1.45E+18,sslm_na13,JAEMIN PHOTOGRAPHER DEBUT,Positive
398,1.81E+18,Tue Jul 02 09:47:57 +0000 2024,0,DAY 4 JAEMIN EXHIBITION JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,1,0,https://x.com/iamrennaa/status/1808075129395765360,1.74E+18,iamrennaa,DAY 4 JAEMIN EXHIBITION JAEMIN PHOTOGRAPHER DEBUT,Positive
399,1.81E+18,Tue Jul 02 10:40:29 +0000 2024,0,JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/leejen_o423/status/1808088346973163681,9.32E+17,leejen_o423,JAEMIN PHOTOGRAPHER DEBUT,Positive
400,1.81E+18,Tue Jul 02 10:45:39 +0000 2024,0,So proud of you na jaemin thank you JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,1,0,https://x.com/siaquary_/status/1808089647714914479,1.54E+18,siaquary_,So proud of you na jaemin thank you JAEMIN PHOTOGRAPHER DEBUT,Positive
401,1.81E+18,Tue Jul 02 07:38:18 +0000 2024,22,재민아 첫 전시회 너무 축하해 ̈ 너의 시선이 항상 궁금했는데 이렇게나마 느낄 수 있어서 좋았어 소중한 추억 공유해줘서 정말 고마워 그리고 항상 우리에게 넘치는 사랑을 전해줘서 고마워 앞으론 우리가 받은것보다 더 많이 돌려줄게 항상 너무 고맙고 사랑해 ෆ,1.81E+18,ko,1,1,9,https://x.com/ulw_evf/status/1808042501711802514,1.40E+18,ulw_evf,"Jaemin, congratulations on your first exhibition ̈ I was always curious about your perspective and it was nice to be able to feel it like this. Thank you so much for sharing your precious memories and thank you for always giving us so much love. From now on, we will give back more than we received. Thank you so much and love you always. ෆ",Positive
402,1.81E+18,Tue Jul 02 08:03:17 +0000 2024,0,น่ารักมาก JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/TheTwinkle_G/status/1808048788495626627,2959631474,TheTwinkle_G,Very cute JAEMIN PHOTOGRAPHER DEBUT,Positive
